x,y,flux(W/m2)
22.025,0.025,0.00107262
21.975,0.025,0.00161231
21.925,0.025,0.00221957
21.875,0.025,0.00388828
21.825,0.025,0.00505626
21.775,0.025,0.00437136
21.725,0.025,0.00458077
21.675,0.025,0.00671328
21.625,0.025,0.00832892
21.575,0.025,0.00738397
21.525,0.025,0.00532985
21.475,0.025,0.00454575
21.425,0.025,0.00721221
21.375,0.025,0.00708745
21.325,0.025,0.00884723
21.275,0.025,0.0096261
21.225,0.025,0.0110593
21.175,0.025,0.0118563
21.125,0.025,0.0154833
21.075,0.025,0.0159416
21.025,0.025,0.0151449
20.975,0.025,0.0192796
20.925,0.025,0.0228321
20.875,0.025,0.0254768
20.825,0.025,0.023219
20.775,0.025,0.0182141
20.725,0.025,0.018957
20.675,0.025,0.0255944
20.625,0.025,0.0328975
20.575,0.025,0.029771
20.525,0.025,0.0279602
20.475,0.025,0.0285052
20.425,0.025,0.0288926
20.375,0.025,0.0287223
20.325,0.025,0.0339107
20.275,0.025,0.0377626
20.225,0.025,0.0368468
20.175,0.025,0.0409244
20.125,0.025,0.0475415
20.075,0.025,0.0534382
20.025,0.025,0.0599332
19.975,0.025,0.0603732
19.925,0.025,0.0635583
19.875,0.025,0.0701742
19.825,0.025,0.0800997
19.775,0.025,0.0838921
19.725,0.025,0.0833792
19.675,0.025,0.0875745
19.625,0.025,0.0914928
19.575,0.025,0.0931885
19.525,0.025,0.100857
19.475,0.025,0.108091
19.425,0.025,0.112315
19.375,0.025,0.121314
19.325,0.025,0.134397
19.275,0.025,0.138512
19.225,0.025,0.143359
19.175,0.025,0.15514
19.125,0.025,0.167992
19.075,0.025,0.172345
19.025,0.025,0.175795
18.975,0.025,0.184326
18.925,0.025,0.200147
18.875,0.025,0.214647
18.825,0.025,0.231658
18.775,0.025,0.238464
18.725,0.025,0.239766
18.675,0.025,0.246429
18.625,0.025,0.261881
18.575,0.025,0.276403
18.525,0.025,0.289762
18.475,0.025,0.310557
18.425,0.025,0.335051
18.375,0.025,0.342747
18.325,0.025,0.366647
18.275,0.025,0.396626
18.225,0.025,0.431857
18.175,0.025,0.48299
18.125,0.025,0.546068
18.075,0.025,0.611747
18.025,0.025,0.688216
17.975,0.025,0.771994
17.925,0.025,0.859736
17.875,0.025,0.969081
17.825,0.025,1.08125
17.775,0.025,1.21239
17.725,0.025,1.38264
17.675,0.025,1.57608
17.625,0.025,1.782
17.575,0.025,1.97264
17.525,0.025,2.16945
17.475,0.025,2.43292
17.425,0.025,2.75592
17.375,0.025,3.04259
17.325,0.025,3.38726
17.275,0.025,3.717
17.225,0.025,4.08428
17.175,0.025,4.51129
17.125,0.025,5.04574
17.075,0.025,5.4799
17.025,0.025,5.87096
16.975,0.025,6.32802
16.925,0.025,6.82458
16.875,0.025,7.34327
16.825,0.025,7.85954
16.775,0.025,8.33875
16.725,0.025,8.86753
16.675,0.025,9.46924
16.625,0.025,10.0578
16.575,0.025,10.5981
16.525,0.025,11.1216
16.475,0.025,11.5639
16.425,0.025,11.9765
16.375,0.025,12.3771
16.325,0.025,12.791
16.275,0.025,13.1703
16.225,0.025,13.4703
16.175,0.025,13.6831
16.125,0.025,13.8916
16.075,0.025,14.1231
16.025,0.025,14.2895
15.975,0.025,14.4186
15.925,0.025,14.5486
15.875,0.025,14.668
15.825,0.025,14.659
15.775,0.025,14.5023
15.725,0.025,14.3633
15.675,0.025,14.2211
15.625,0.025,13.9881
15.575,0.025,13.75
15.525,0.025,13.5229
15.475,0.025,13.1671
15.425,0.025,12.678
15.375,0.025,12.1989
15.325,0.025,11.7239
15.275,0.025,11.2963
15.225,0.025,10.8498
15.175,0.025,10.3395
15.125,0.025,9.88496
15.075,0.025,9.49451
15.025,0.025,9.09199
14.975,0.025,8.56294
14.925,0.025,7.94613
14.875,0.025,7.40337
14.825,0.025,6.93948
14.775,0.025,6.44379
14.725,0.025,5.98759
14.675,0.025,5.60233
14.625,0.025,5.21267
14.575,0.025,4.79071
14.525,0.025,4.35105
14.475,0.025,4.01294
14.425,0.025,3.68814
14.375,0.025,3.37507
14.325,0.025,3.10947
14.275,0.025,2.8201
14.225,0.025,2.54368
14.175,0.025,2.32206
14.125,0.025,2.09883
14.075,0.025,1.87957
14.025,0.025,1.69192
13.975,0.025,1.54529
13.925,0.025,1.39815
13.875,0.025,1.26321
13.825,0.025,1.14032
13.775,0.025,1.02631
13.725,0.025,0.930847
13.675,0.025,0.845103
13.625,0.025,0.757131
13.575,0.025,0.679419
13.525,0.025,0.627576
13.475,0.025,0.569889
13.425,0.025,0.500673
13.375,0.025,0.464924
13.325,0.025,0.44273
13.275,0.025,0.412926
13.225,0.025,0.372766
13.175,0.025,0.336478
13.125,0.025,0.313675
13.075,0.025,0.301042
13.025,0.025,0.281835
12.975,0.025,0.264118
12.925,0.025,0.26379
12.875,0.025,0.263905
12.825,0.025,0.250993
12.775,0.025,0.232484
12.725,0.025,0.221587
12.675,0.025,0.217679
12.625,0.025,0.200954
12.575,0.025,0.182323
12.525,0.025,0.171125
12.475,0.025,0.167052
12.425,0.025,0.162764
12.375,0.025,0.15599
12.325,0.025,0.151905
12.275,0.025,0.148132
12.225,0.025,0.134777
12.175,0.025,0.127689
12.125,0.025,0.123281
12.075,0.025,0.117591
12.025,0.025,0.110732
11.975,0.025,0.103276
11.925,0.025,0.0958999
11.875,0.025,0.0874295
11.825,0.025,0.0838712
11.775,0.025,0.085216
11.725,0.025,0.0825848
11.675,0.025,0.0785423
11.625,0.025,0.0701528
11.575,0.025,0.0617226
11.525,0.025,0.0608271
11.475,0.025,0.0642851
11.425,0.025,0.0606952
11.375,0.025,0.0560695
11.325,0.025,0.0440496
11.275,0.025,0.0379889
11.225,0.025,0.038039
11.175,0.025,0.0364151
11.125,0.025,0.033293
11.075,0.025,0.0324696
11.025,0.025,0.0297503
10.975,0.025,0.0336209
10.925,0.025,0.032201
10.875,0.025,0.0263428
10.825,0.025,0.0263008
10.775,0.025,0.0279196
10.725,0.025,0.0281973
10.675,0.025,0.0218924
10.625,0.025,0.0169356
10.575,0.025,0.0140628
10.525,0.025,0.0115041
10.475,0.025,0.0125432
10.425,0.025,0.0115637
10.375,0.025,0.0111462
10.325,0.025,0.0137068
10.275,0.025,0.0103416
10.225,0.025,0.00517142
10.175,0.025,0.00480443
10.125,0.025,0.006357
10.075,0.025,0.00625678
10.025,0.025,0.00531684
9.975,0.025,0.00386865
9.925,0.025,0.00233212
9.875,0.025,0.00107796
9.825,0.025,0.00108501
9.775,0.025,0.00241487
9.725,0.025,0.00252389
9.675,0.025,0.0031446
9.625,0.025,0.00244373
9.575,0.025,0.000861665
9.525,0.025,0.000881637
9.475,0.025,0.000186878
9.425,0.025,0.000105541
9.375,0.025,0.00018922
9.325,0.025,0.00015395
9.275,0.025,2.5262e-05
9.225,0.025,8.72843e-06
9.175,0.025,0.000147635
9.125,0.025,0
9.075,0.025,0
9.025,0.025,1.60655e-06
8.975,0.025,1.95725e-05
8.925,0.025,0
8.875,0.025,0
8.825,0.025,0
8.775,0.025,0
8.725,0.025,0
8.675,0.025,0
8.625,0.025,0
8.575,0.025,0
8.525,0.025,0
8.475,0.025,0
8.425,0.025,0
8.375,0.025,0
8.325,0.025,0
8.275,0.025,0
8.225,0.025,0
8.175,0.025,0
8.125,0.025,0
8.075,0.025,0
8.025,0.025,0
7.975,0.025,0
7.925,0.025,0
7.875,0.025,0
7.825,0.025,0
7.775,0.025,0
7.725,0.025,0
7.675,0.025,0
7.625,0.025,0
7.575,0.025,0
7.525,0.025,0
7.475,0.025,0
7.425,0.025,0
7.375,0.025,0
7.325,0.025,0
7.275,0.025,0
7.225,0.025,0
7.175,0.025,0
7.125,0.025,0
7.075,0.025,0
7.025,0.025,0
6.975,0.025,0
6.925,0.025,0
6.875,0.025,0
6.825,0.025,0
6.775,0.025,0
6.725,0.025,0
6.675,0.025,0
6.625,0.025,0
6.575,0.025,0
6.525,0.025,0
6.475,0.025,0
6.425,0.025,0
6.375,0.025,0
6.325,0.025,0
6.275,0.025,0
6.225,0.025,0
6.175,0.025,0
6.125,0.025,0
6.075,0.025,0
6.025,0.025,0
5.975,0.025,0
5.925,0.025,0
5.875,0.025,0
5.825,0.025,0
5.775,0.025,0
5.725,0.025,0
5.675,0.025,0
5.625,0.025,0
5.575,0.025,0
5.525,0.025,0
5.475,0.025,0
5.425,0.025,0
5.375,0.025,0
5.325,0.025,0
5.275,0.025,0
5.225,0.025,0
5.175,0.025,0
5.125,0.025,0
5.075,0.025,0
5.025,0.025,0
4.975,0.025,0
4.925,0.025,0
4.875,0.025,0
4.825,0.025,0
4.775,0.025,0
4.725,0.025,0
4.675,0.025,0
4.625,0.025,0
4.575,0.025,0
4.525,0.025,0
4.475,0.025,0
4.425,0.025,0
4.375,0.025,0
4.325,0.025,0
4.275,0.025,0
4.225,0.025,0
4.175,0.025,0
4.125,0.025,0
4.075,0.025,0
4.025,0.025,0
3.975,0.025,0
3.925,0.025,0
3.875,0.025,0
3.825,0.025,0
3.775,0.025,0
3.725,0.025,0
3.675,0.025,0
3.625,0.025,0
3.575,0.025,0
3.525,0.025,0
3.475,0.025,0
3.425,0.025,0
3.375,0.025,0
3.325,0.025,0
3.275,0.025,0
3.225,0.025,0
3.175,0.025,0
3.125,0.025,0
3.075,0.025,0
3.025,0.025,0
2.975,0.025,0
2.925,0.025,0
2.875,0.025,0
2.825,0.025,0
2.775,0.025,0
2.725,0.025,0
2.675,0.025,0
2.625,0.025,0
2.575,0.025,0
2.525,0.025,0
2.475,0.025,0
2.425,0.025,0
2.375,0.025,0
2.325,0.025,0
2.275,0.025,0
2.225,0.025,0
2.175,0.025,0
2.125,0.025,0
2.075,0.025,0
2.025,0.025,0
1.975,0.025,0
1.925,0.025,0
1.875,0.025,0
1.825,0.025,0
1.775,0.025,0
1.725,0.025,0
1.675,0.025,0
1.625,0.025,0
1.575,0.025,0
1.525,0.025,0
1.475,0.025,0
1.425,0.025,0
1.375,0.025,0
1.325,0.025,0
1.275,0.025,0
1.225,0.025,0
1.175,0.025,0
1.125,0.025,0
1.075,0.025,0
1.025,0.025,0
0.975,0.025,0
0.925001,0.025,0
0.875,0.025,0
0.825001,0.025,0
0.775,0.025,0
0.725,0.025,0
0.675001,0.025,0
0.625,0.025,0
0.575001,0.025,0
0.525,0.025,0
0.475,0.025,0
0.425001,0.025,0
0.375,0.025,0
0.325001,0.025,0
0.275,0.025,0
0.225,0.025,0
0.175001,0.025,0
0.125,0.025,0
0.0750008,0.025,0
0.0249996,0.025,0
31.425,0.075,0
31.375,0.075,0
31.325,0.075,0
31.275,0.075,0
31.225,0.075,0
31.175,0.075,0
31.125,0.075,0
31.075,0.075,0
31.025,0.075,0
30.975,0.075,0
30.925,0.075,0
30.875,0.075,0
30.825,0.075,0
30.775,0.075,0
30.725,0.075,0
30.675,0.075,0
30.625,0.075,0
30.575,0.075,0
30.525,0.075,0
30.475,0.075,0
30.425,0.075,0
30.375,0.075,0
30.325,0.075,0
30.275,0.075,0
30.225,0.075,0
30.175,0.075,0
30.125,0.075,0
30.075,0.075,0
30.025,0.075,0
29.975,0.075,0
29.925,0.075,0
29.875,0.075,0
29.825,0.075,0
29.775,0.075,0
29.725,0.075,0
29.675,0.075,0
29.625,0.075,0
29.575,0.075,0
29.525,0.075,0
29.475,0.075,0
29.425,0.075,0
29.375,0.075,0
29.325,0.075,0
29.275,0.075,0
29.225,0.075,0
29.175,0.075,0
29.125,0.075,0
29.075,0.075,0
29.025,0.075,0
28.975,0.075,0
28.925,0.075,0
28.875,0.075,0
28.825,0.075,0
28.775,0.075,0
28.725,0.075,0
28.675,0.075,0
28.625,0.075,0
28.575,0.075,0
28.525,0.075,0
28.475,0.075,0
28.425,0.075,0
28.375,0.075,0
28.325,0.075,0
28.275,0.075,0
28.225,0.075,0
28.175,0.075,0
28.125,0.075,0
28.075,0.075,0
28.025,0.075,0
27.975,0.075,0
27.925,0.075,0
27.875,0.075,0
27.825,0.075,0
27.775,0.075,0
27.725,0.075,0
27.675,0.075,0
27.625,0.075,0
27.575,0.075,0
27.525,0.075,0
27.475,0.075,0
27.425,0.075,0
27.375,0.075,0
27.325,0.075,0
27.275,0.075,0
27.225,0.075,0
27.175,0.075,0
27.125,0.075,0
27.075,0.075,0
27.025,0.075,0
26.975,0.075,0
26.925,0.075,0
26.875,0.075,0
26.825,0.075,0
26.775,0.075,0
26.725,0.075,0
26.675,0.075,0
26.625,0.075,0
26.575,0.075,0
26.525,0.075,0
26.475,0.075,0
26.425,0.075,0
26.375,0.075,0
26.325,0.075,0
26.275,0.075,0
26.225,0.075,0
26.175,0.075,0
26.125,0.075,0
26.075,0.075,0
26.025,0.075,0
25.975,0.075,0
25.925,0.075,0
25.875,0.075,0
25.825,0.075,0
25.775,0.075,0
25.725,0.075,0
25.675,0.075,0
25.625,0.075,0
25.575,0.075,0
25.525,0.075,0
25.475,0.075,0
25.425,0.075,0
25.375,0.075,0
25.325,0.075,0
25.275,0.075,0
25.225,0.075,0
25.175,0.075,0
25.125,0.075,0
25.075,0.075,0
25.025,0.075,0
24.975,0.075,0
24.925,0.075,0
24.875,0.075,0
24.825,0.075,0
24.775,0.075,0
24.725,0.075,0
24.675,0.075,0
24.625,0.075,0
24.575,0.075,0
24.525,0.075,0
24.475,0.075,0
24.425,0.075,0
24.375,0.075,0
24.325,0.075,0
24.275,0.075,0
24.225,0.075,0
24.175,0.075,0
24.125,0.075,0
24.075,0.075,0
24.025,0.075,0
23.975,0.075,0
23.925,0.075,0
23.875,0.075,0
23.825,0.075,0
23.775,0.075,0
23.725,0.075,0
23.675,0.075,0
23.625,0.075,0
23.575,0.075,0
23.525,0.075,0
23.475,0.075,0
23.425,0.075,0
23.375,0.075,0
23.325,0.075,0
23.275,0.075,0
23.225,0.075,0
23.175,0.075,0
23.125,0.075,0
23.075,0.075,0
23.025,0.075,0
22.975,0.075,0
22.925,0.075,0
22.875,0.075,0
22.825,0.075,0
22.775,0.075,0
22.725,0.075,0
22.675,0.075,0
22.625,0.075,0
22.575,0.075,0.000295529
22.525,0.075,0.000553088
22.475,0.075,1.08543e-05
22.425,0.075,0
22.375,0.075,0.000117712
22.325,0.075,0.000211396
22.275,0.075,0.00171592
22.225,0.075,0.00251094
22.175,0.075,0.00214487
22.125,0.075,0.00144064
22.075,0.075,0.00238941
22.025,0.075,0.00227118
21.975,0.075,0.00222617
21.925,0.075,0.00329183
21.875,0.075,0.00534454
21.825,0.075,0.00639508
21.775,0.075,0.0067708
21.725,0.075,0.00790703
21.675,0.075,0.0094318
21.625,0.075,0.00846042
21.575,0.075,0.0108846
21.525,0.075,0.00985032
21.475,0.075,0.00804321
21.425,0.075,0.00897355
21.375,0.075,0.00936372
21.325,0.075,0.0125232
21.275,0.075,0.0128804
21.225,0.075,0.0130155
21.175,0.075,0.0123533
21.125,0.075,0.0142567
21.075,0.075,0.0162502
21.025,0.075,0.0196759
20.975,0.075,0.0217502
20.925,0.075,0.025341
20.875,0.075,0.0251818
20.825,0.075,0.022569
20.775,0.075,0.0188372
20.725,0.075,0.0193095
20.675,0.075,0.0241597
20.625,0.075,0.0312921
20.575,0.075,0.0329029
20.525,0.075,0.0319539
20.475,0.075,0.0330443
20.425,0.075,0.033897
20.375,0.075,0.0340927
20.325,0.075,0.0379098
20.275,0.075,0.0407019
20.225,0.075,0.0410892
20.175,0.075,0.0449778
20.125,0.075,0.0505627
20.075,0.075,0.0561756
20.025,0.075,0.0602344
19.975,0.075,0.0624275
19.925,0.075,0.0640365
19.875,0.075,0.0676651
19.825,0.075,0.0763526
19.775,0.075,0.0811453
19.725,0.075,0.0836226
19.675,0.075,0.0900259
19.625,0.075,0.0979033
19.575,0.075,0.0996867
19.525,0.075,0.104513
19.475,0.075,0.109037
19.425,0.075,0.116121
19.375,0.075,0.128851
19.325,0.075,0.138825
19.275,0.075,0.143032
19.225,0.075,0.154911
19.175,0.075,0.168637
19.125,0.075,0.177572
19.075,0.075,0.176831
19.025,0.075,0.182072
18.975,0.075,0.191948
18.925,0.075,0.203674
18.875,0.075,0.216228
18.825,0.075,0.229859
18.775,0.075,0.233237
18.725,0.075,0.235478
18.675,0.075,0.252179
18.625,0.075,0.266347
18.575,0.075,0.274416
18.525,0.075,0.288996
18.475,0.075,0.315825
18.425,0.075,0.341275
18.375,0.075,0.356656
18.325,0.075,0.382682
18.275,0.075,0.412993
18.225,0.075,0.445741
18.175,0.075,0.49405
18.125,0.075,0.557798
18.075,0.075,0.632413
18.025,0.075,0.710173
17.975,0.075,0.787656
17.925,0.075,0.877247
17.875,0.075,0.977954
17.825,0.075,1.08915
17.775,0.075,1.22049
17.725,0.075,1.39518
17.675,0.075,1.5859
17.625,0.075,1.79726
17.575,0.075,2.00559
17.525,0.075,2.21947
17.475,0.075,2.47775
17.425,0.075,2.77442
17.375,0.075,3.09623
17.325,0.075,3.47842
17.275,0.075,3.81216
17.225,0.075,4.16832
17.175,0.075,4.57747
17.125,0.075,5.06525
17.075,0.075,5.51937
17.025,0.075,5.9257
16.975,0.075,6.38999
16.925,0.075,6.94622
16.875,0.075,7.49617
16.825,0.075,8.0423
16.775,0.075,8.53703
16.725,0.075,9.02291
16.675,0.075,9.62859
16.625,0.075,10.2325
16.575,0.075,10.7942
16.525,0.075,11.301
16.475,0.075,11.6812
16.425,0.075,12.0925
16.375,0.075,12.5276
16.325,0.075,12.9141
16.275,0.075,13.3164
16.225,0.075,13.6665
16.175,0.075,13.9277
16.125,0.075,14.1455
16.075,0.075,14.379
16.025,0.075,14.5552
15.975,0.075,14.6674
15.925,0.075,14.7683
15.875,0.075,14.8416
15.825,0.075,14.8485
15.775,0.075,14.7501
15.725,0.075,14.6562
15.675,0.075,14.4904
15.625,0.075,14.2268
15.575,0.075,13.9629
15.525,0.075,13.7282
15.475,0.075,13.3809
15.425,0.075,12.9391
15.375,0.075,12.4499
15.325,0.075,11.9913
15.275,0.075,11.5381
15.225,0.075,11.0875
15.175,0.075,10.5548
15.125,0.075,10.0398
15.075,0.075,9.65737
15.025,0.075,9.25024
14.975,0.075,8.69935
14.925,0.075,8.07785
14.875,0.075,7.48769
14.825,0.075,7.03598
14.775,0.075,6.56421
14.725,0.075,6.10866
14.675,0.075,5.68734
14.625,0.075,5.28387
14.575,0.075,4.86017
14.525,0.075,4.43621
14.475,0.075,4.06786
14.425,0.075,3.74424
14.375,0.075,3.42347
14.325,0.075,3.1427
14.275,0.075,2.87295
14.225,0.075,2.62667
14.175,0.075,2.40047
14.125,0.075,2.16448
14.075,0.075,1.93879
14.025,0.075,1.73833
13.975,0.075,1.56719
13.925,0.075,1.42646
13.875,0.075,1.30542
13.825,0.075,1.16787
13.775,0.075,1.0496
13.725,0.075,0.957417
13.675,0.075,0.87351
13.625,0.075,0.789118
13.575,0.075,0.707327
13.525,0.075,0.644946
13.475,0.075,0.572987
13.425,0.075,0.503843
13.375,0.075,0.462927
13.325,0.075,0.448519
13.275,0.075,0.423185
13.225,0.075,0.390449
13.175,0.075,0.355622
13.125,0.075,0.32765
13.075,0.075,0.299578
13.025,0.075,0.278527
12.975,0.075,0.264509
12.925,0.075,0.264653
12.875,0.075,0.263993
12.825,0.075,0.254373
12.775,0.075,0.237138
12.725,0.075,0.220015
12.675,0.075,0.211281
12.625,0.075,0.202962
12.575,0.075,0.185219
12.525,0.075,0.171166
12.475,0.075,0.171826
12.425,0.075,0.166748
12.375,0.075,0.159193
12.325,0.075,0.153625
12.275,0.075,0.147296
12.225,0.075,0.134625
12.175,0.075,0.126941
12.125,0.075,0.121234
12.075,0.075,0.118396
12.025,0.075,0.116746
11.975,0.075,0.109681
11.925,0.075,0.10256
11.875,0.075,0.0949649
11.825,0.075,0.0899275
11.775,0.075,0.0884311
11.725,0.075,0.0837564
11.675,0.075,0.0799878
11.625,0.075,0.0738428
11.575,0.075,0.0655462
11.525,0.075,0.0635741
11.475,0.075,0.0634907
11.425,0.075,0.0634137
11.375,0.075,0.0631039
11.325,0.075,0.0516734
11.275,0.075,0.0430735
11.225,0.075,0.0409249
11.175,0.075,0.0412996
11.125,0.075,0.0375312
11.075,0.075,0.0356687
11.025,0.075,0.0316806
10.975,0.075,0.0330131
10.925,0.075,0.0296172
10.875,0.075,0.0296425
10.825,0.075,0.0297503
10.775,0.075,0.0284053
10.725,0.075,0.0270362
10.675,0.075,0.0227698
10.625,0.075,0.0190703
10.575,0.075,0.0173074
10.525,0.075,0.0163967
10.475,0.075,0.0178761
10.425,0.075,0.0163634
10.375,0.075,0.0157846
10.325,0.075,0.0158492
10.275,0.075,0.0126601
10.225,0.075,0.00738812
10.175,0.075,0.00544124
10.125,0.075,0.00577826
10.075,0.075,0.00587747
10.025,0.075,0.0053537
9.975,0.075,0.00427189
9.925,0.075,0.00393287
9.875,0.075,0.00269723
9.825,0.075,0.00166747
9.775,0.075,0.0020533
9.725,0.075,0.00252281
9.675,0.075,0.00383636
9.625,0.075,0.00466581
9.575,0.075,0.00399855
9.525,0.075,0.00148005
9.475,0.075,0.000970001
9.425,0.075,0.000336994
9.375,0.075,0.000854653
9.325,0.075,0.00014314
9.275,0.075,0.000134686
9.225,0.075,0.000186527
9.175,0.075,0.000548712
9.125,0.075,0
9.075,0.075,0
9.025,0.075,5.35083e-06
8.975,0.075,6.52442e-05
8.925,0.075,0
8.875,0.075,0
8.825,0.075,1.27179e-06
8.775,0.075,5.95763e-06
8.725,0.075,9.42834e-06
8.675,0.075,0
8.625,0.075,0
8.575,0.075,0
8.525,0.075,0
8.475,0.075,0
8.425,0.075,0
8.375,0.075,0
8.325,0.075,0
8.275,0.075,0
8.225,0.075,0
8.175,0.075,0
8.125,0.075,0
8.075,0.075,0
8.025,0.075,0
7.975,0.075,0
7.925,0.075,0
7.875,0.075,0
7.825,0.075,0
7.775,0.075,0
7.725,0.075,0
7.675,0.075,0
7.625,0.075,0
7.575,0.075,0
7.525,0.075,0
7.475,0.075,0
7.425,0.075,0
7.375,0.075,0
7.325,0.075,0
7.275,0.075,0
7.225,0.075,0
7.175,0.075,0
7.125,0.075,0
7.075,0.075,0
7.025,0.075,0
6.975,0.075,0
6.925,0.075,0
6.875,0.075,0
6.825,0.075,0
6.775,0.075,0
6.725,0.075,0
6.675,0.075,0
6.625,0.075,0
6.575,0.075,0
6.525,0.075,0
6.475,0.075,0
6.425,0.075,0
6.375,0.075,0
6.325,0.075,0
6.275,0.075,0
6.225,0.075,0
6.175,0.075,0
6.125,0.075,0
6.075,0.075,0
6.025,0.075,0
5.975,0.075,0
5.925,0.075,0
5.875,0.075,0
5.825,0.075,0
5.775,0.075,0
5.725,0.075,0
5.675,0.075,0
5.625,0.075,0
5.575,0.075,0
5.525,0.075,0
5.475,0.075,0
5.425,0.075,0
5.375,0.075,0
5.325,0.075,0
5.275,0.075,0
5.225,0.075,0
5.175,0.075,0
5.125,0.075,0
5.075,0.075,0
5.025,0.075,0
4.975,0.075,0
4.925,0.075,0
4.875,0.075,0
4.825,0.075,0
4.775,0.075,0
4.725,0.075,0
4.675,0.075,0
4.625,0.075,0
4.575,0.075,0
4.525,0.075,0
4.475,0.075,0
4.425,0.075,0
4.375,0.075,0
4.325,0.075,0
4.275,0.075,0
4.225,0.075,0
4.175,0.075,0
4.125,0.075,0
4.075,0.075,0
4.025,0.075,0
3.975,0.075,0
3.925,0.075,0
3.875,0.075,0
3.825,0.075,0
3.775,0.075,0
3.725,0.075,0
3.675,0.075,0
3.625,0.075,0
3.575,0.075,0
3.525,0.075,0
3.475,0.075,0
3.425,0.075,0
3.375,0.075,0
3.325,0.075,0
3.275,0.075,0
3.225,0.075,0
3.175,0.075,0
3.125,0.075,0
3.075,0.075,0
3.025,0.075,0
2.975,0.075,0
2.925,0.075,0
2.875,0.075,0
2.825,0.075,0
2.775,0.075,0
2.725,0.075,0
2.675,0.075,0
2.625,0.075,0
2.575,0.075,0
2.525,0.075,0
